"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"Microsoft.Photos","1","1013","5471219712","5099520","104828928","61832","C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2020.20070.10002.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe","Microsoft Corporation","76.53125","2020.20070.10002.00000","2020.20070.1000200000-release2020.06","Microsoft.Photos.exe","Microsoft Photos","Process","8",,"False",,"4912","Microsoft.Win32.SafeHandles.SafeProcessHandle","1013","12992",".","0","","System.Diagnostics.ProcessModule (Microsoft.Photos.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","61832","61832","104828928","104828928","835640","835640","343646208","343646208","334516224","334516224","1394913280","5689880576","True","Normal","104828928","104828928","00:00:28.6406250","Microsoft.Photos","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 5:32:35 PM",,"System.Diagnostics.ProcessThreadCollection","00:01:16.5312500","00:00:47.8906250","1176252416","5471219712","False",,,,"5099520","5099520",,
"miss","0","199","39813120","3911680","2826240","12112","C:\Program Files (x86)\Moonlight Internet Hosting Tool\miss.exe","Moonlight Game Streaming Project","88.515625","4.2.0.0","4.2.0.0","Moonlight Internet Streaming Service","Moonlight Internet Hosting Tool","Process","8",,"False",,"8040","Microsoft.Win32.SafeHandles.SafeProcessHandle","199","5092",".","0","","System.Diagnostics.ProcessModule (miss.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12112","12112","2826240","2826240","68440","68440","3125248","3125248","7012352","7012352","42434560","42434560","True","Normal","2826240","2826240","00:01:10.9531250","miss","4095","True","0","System.Diagnostics.ProcessStartInfo","10/24/2020 4:20:09 PM",,"System.Diagnostics.ProcessThreadCollection","00:01:28.5156250","00:00:17.5625000","39813120","39813120","False",,,,"3911680","3911680",,
"MSI.CentralServer","0","688","671289344","94560256","315035648","61816","C:\Program Files (x86)\MSI\One Dragon Center\MSI.CentralServer.exe","Micro-Star Int'l Co., Ltd.","4004.6875","1.0.0.54","1.0.0.54","MSI.CentralServer","MSI.CentralServer","Process","8",,"False",,"7924","Microsoft.Win32.SafeHandles.SafeProcessHandle","688","8040",".","0","","System.Diagnostics.ProcessModule (MSI.CentralServer.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","61816","61816","315035648","315035648","349840","349840","769019904","769019904","602394624","602394624","1186111488","1186111488","True","Normal","315035648","315035648","01:01:07.2343750","MSI.CentralServer","4095","True","0","System.Diagnostics.ProcessStartInfo","10/24/2020 4:23:29 PM",,"System.Diagnostics.ProcessThreadCollection","01:06:44.6875000","00:05:37.4531250","671289344","671289344","False",,,,"94560256","94560256",,
"MSI_Central_Service","0","497","68931584","9646080","2838528","14944","C:\Program Files (x86)\MSI\One Dragon Center\MSI_Central_Service.exe","Micro-Star Int'l Co., Ltd.","0.5","1.0.0.48","1.0.0.48","MSI Central Service","MSI Central Service","Process","8",,"False",,"6316","Microsoft.Win32.SafeHandles.SafeProcessHandle","497","5228",".","0","","System.Diagnostics.ProcessModule (MSI_Central_Service.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14944","14944","2838528","2838528","150376","150376","3485696","3485696","14598144","14598144","76939264","76939264","True","Normal","2838528","2838528","00:00:00.4218750","MSI_Central_Service","4095","True","0","System.Diagnostics.ProcessStartInfo","10/24/2020 4:20:09 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5000000","00:00:00.0781250","68931584","68931584","False",,,,"9646080","9646080",,
"MSI_Companion_Service","0","302","155856896","5431296","13201408","20384","C:\Program Files (x86)\MSI\One Dragon Center\Game_Summary\MSI_Companion_Service.exe","Micro-Star INT'L CO., LTD.","0.875","1.0.0.10","1.0.0.10","MSI_Companion_Service","MSI_Companion_Service","Process","8",,"False",,"4004","Microsoft.Win32.SafeHandles.SafeProcessHandle","302","5252",".","0","","System.Diagnostics.ProcessModule (MSI_Companion_Service.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20384","20384","13201408","13201408","234608","234608","13533184","13533184","19644416","19644416","165122048","165122048","True","Normal","13201408","13201408","00:00:00.5156250","MSI_Companion_Service","4095","True","0","System.Diagnostics.ProcessStartInfo","10/24/2020 4:20:09 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.8750000","00:00:00.3593750","155856896","155856896","False",,,,"5431296","5431296",,
"MSIAPService","0","272","4876382208","3510272","14053376","16688","C:\Program Files (x86)\MSI\One Dragon Center\Game_Summary\FoundationService\MSIAPService.exe","Micro-Star International Co., Ltd.","0.09375","1.0.1912.0501","1.0.1912.0501","MSI Foundation Service","MSI Foundation Service","Process","8",,"False",,"6380","Microsoft.Win32.SafeHandles.SafeProcessHandle","272","5272",".","0","","System.Diagnostics.ProcessModule (MSIAPService.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16688","16688","14053376","14053376","233160","233160","14274560","14274560","18808832","18808832","619425792","4914393088","True","Normal","14053376","14053376","00:00:00.0625000","MSIAPService","4095","True","0","System.Diagnostics.ProcessStartInfo","10/24/2020 4:20:09 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0937500","00:00:00.0312500","581414912","4876382208","False",,,,"3510272","3510272",,
"MsMpEng","0","1532","2204293509120","260669440","388976640","94512",,,"13952.6875",,,,,"Process","8",,,,,,"1532","4900",".","0","",,,,,"94512","94512","388976640","388976640","737176","737176","922312704","922312704","848982016","848982016","1459601408","2204777824256",,,"388976640","388976640","01:01:42.5468750","MsMpEng",,"True","0","System.Diagnostics.ProcessStartInfo","10/24/2020 4:20:09 PM",,"System.Diagnostics.ProcessThreadCollection","03:52:32.6875000","02:50:50.1406250","975286272","2204293509120","False",,,,"260669440","260669440",,
"Mystic_Light_Service","0","203","4833800192","5861376","15818752","13024","C:\Program Files (x86)\MSI\One Dragon Center\Mystic_Light\Mystic_Light_Service.exe","Micro-Star Int'l Co., Ltd.","0.53125","1.0.0.62","1.0.0.62","Mystic_Light_Service","Mystic_Light_Service","Process","8",,"False",,"7940","Microsoft.Win32.SafeHandles.SafeProcessHandle","203","5200",".","0","","System.Diagnostics.ProcessModule (Mystic_Light_Service.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13024","13024","15818752","15818752","179840","179840","16310272","16310272","19361792","19361792","547483648","4842450944","True","Normal","15818752","15818752","00:00:00.3437500","Mystic_Light_Service","4095","True","0","System.Diagnostics.ProcessStartInfo","10/24/2020 4:20:09 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5312500","00:00:00.1875000","538832896","4833800192","False",,,,"5861376","5861376",,
"NisSrv","0","204","2203437281280","14204928","15626240","13496",,,"1174.71875",,,,,"Process","8",,,,,,"204","10996",".","0","",,,,,"13496","13496","15626240","15626240","110176","110176","33734656","33734656","25890816","25890816","225529856","2203543752704",,,"15626240","15626240","00:04:45.4218750","NisSrv",,"True","0","System.Diagnostics.ProcessStartInfo","10/24/2020 4:20:16 PM",,"System.Diagnostics.ProcessThreadCollection","00:19:34.7187500","00:14:49.2968750","119058432","2203437281280","False",,,,"14204928","14204928",,
"node","0","185","4969398272","12361728","30199808","36240","C:\Program Files\nodejs\node.exe","Joyent, Inc","0.5625","0.12.2","0.12.2","Evented I/O for V8 JavaScript","Node.js","Process","8",,"False",,"6320","Microsoft.Win32.SafeHandles.SafeProcessHandle","185","6868",".","0","","System.Diagnostics.ProcessModule (node.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","36240","36240","30199808","30199808","94256","94256","30236672","30236672","31436800","31436800","678625280","4973592576","True","Normal","30199808","30199808","00:00:00.2656250","node","4095","True","0","System.Diagnostics.ProcessStartInfo","10/24/2020 4:20:10 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5625000","00:00:00.2968750","674430976","4969398272","False",,,,"12361728","12361728",,
"notepad","1","231","2203475546112","13512704","2801664","13032","C:\WINDOWS\system32\notepad.exe","Microsoft Corporation","2.421875","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","Notepad","Microsoft? Windows? Operating System","Process","8",,"False",,"6136","Microsoft.Win32.SafeHandles.SafeProcessHandle","231","27752",".","333918","*Untitled - Notepad","System.Diagnostics.ProcessModule (notepad.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13032","13032","2801664","2801664","220176","220176","3334144","3334144","14569472","14569472","185344000","2203503566848","True","Normal","2801664","2801664","00:00:01.7968750","notepad","4095","True","1","System.Diagnostics.ProcessStartInfo","10/27/2020 5:03:53 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.4218750","00:00:00.6250000","157323264","2203475546112","False",,,,"13512704","13512704",,
"nssm_64","0","124","4378189824","1830912","1941504","7808","C:\ProgramData\TileServer\nssm_64.exe","","0.03125","2.24","2.24","Cellebrite service manager","NSSM 64-bit","Process","8",,"False",,"7916","Microsoft.Win32.SafeHandles.SafeProcessHandle","124","5024",".","0","","System.Diagnostics.ProcessModule (nssm_64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7808","7808","1941504","1941504","94776","94776","2252800","2252800","7004160","7004160","89513984","4384481280","True","Normal","1941504","1941504","00:00:00.0312500","nssm_64","4095","True","0","System.Diagnostics.ProcessStartInfo","10/24/2020 4:20:09 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00","83222528","4378189824","False",,,,"1830912","1830912",,
"nvcontainer","1","515","2203761065984","55930880","219201536","113076","C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe","","1381.34375","","","","","Process","8",,"False",,"8076","Microsoft.Win32.SafeHandles.SafeProcessHandle","515","4824",".","0","","System.Diagnostics.ProcessModule (nvcontainer.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","113076","113076","219201536","219201536","268616","268616","303280128","303280128","183037952","183037952","688099328","2204006322176","True","Normal","219201536","219201536","00:02:48.3593750","nvcontainer","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:23:27 PM",,"System.Diagnostics.ProcessThreadCollection","00:23:01.3437500","00:20:12.9843750","442843136","2203761065984","False",,,,"55930880","55930880",,
"nvcontainer","0","674","2203525484544","16781312","13733888","237824","C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe","","147.375","","","","","Process","8",,"False",,"6488","Microsoft.Win32.SafeHandles.SafeProcessHandle","674","5108",".","0","","System.Diagnostics.ProcessModule (nvcontainer.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","237824","237824","13733888","13733888","295336","295336","15040512","15040512","40693760","40693760","214667264","2203532890112","True","Normal","13733888","13733888","00:02:02.2656250","nvcontainer","4095","True","0","System.Diagnostics.ProcessStartInfo","10/24/2020 4:20:09 PM",,"System.Diagnostics.ProcessThreadCollection","00:02:27.3750000","00:00:25.1093750","207261696","2203525484544","False",,,,"16781312","16781312",,
"NVDisplay.Container","0","338","2203445272576","5492736","5898240","15984","C:\Program Files\NVIDIA Corporation\Display.NvContainer\NVDisplay.Container.exe","","7.1875","","","","","Process","8",,"False",,"6348","Microsoft.Win32.SafeHandles.SafeProcessHandle","338","708",".","0","","System.Diagnostics.ProcessModule (NVDisplay.Container.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15984","15984","5898240","5898240","171272","171272","7892992","7892992","22396928","22396928","146956288","2203465179136","True","Normal","5898240","5898240","00:00:01.4375000","NVDisplay.Container","4095","True","0","System.Diagnostics.ProcessStartInfo","10/24/2020 4:20:07 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:07.1875000","00:00:05.7500000","127049728","2203445272576","False",,,,"5492736","5492736",,
"NVDisplay.Container","1","765","2203700346880","24395776","92549120","31984","C:\Program Files\NVIDIA Corporation\Display.NvContainer\NVDisplay.Container.exe","","147.609375","","","","","Process","8",,"False",,"6448","Microsoft.Win32.SafeHandles.SafeProcessHandle","765","9608",".","0","","System.Diagnostics.ProcessModule (NVDisplay.Container.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","31984","31984","92549120","92549120","374232","374232","156880896","156880896","169680896","169680896","413024256","2203731247104","True","Normal","92549120","92549120","00:01:25.9531250","NVDisplay.Container","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:20:14 PM",,"System.Diagnostics.ProcessThreadCollection","00:02:27.6093750","00:01:01.6562500","382124032","2203700346880","False",,,,"24395776","24395776",,
"NVIDIA Web Helper","1","671","310185984","4395008","34586624","77680","C:\Program Files (x86)\NVIDIA Corporation\NvNode\NVIDIA Web Helper.exe","Node.js","5.78125","11.13.0","11.13.0","NVIDIA Web Helper Service","Node.js","Process","6",,"False",,"7820","Microsoft.Win32.SafeHandles.SafeProcessHandle","671","8036",".","0","","System.Diagnostics.ProcessModule (NVIDIA Web Helper.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","77680","77680","34586624","34586624","333936","333936","39677952","39677952","58318848","58318848","320405504","320405504","True","BelowNormal","34586624","34586624","00:00:03.4375000","NVIDIA Web Helper","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:23:29 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:05.7812500","00:00:02.3437500","310185984","310185984","False",,,,"4395008","4395008",,
"NZXT CAM","1","1470","2208058650624","131923968","94953472","32888","C:\Program Files\NZXT CAM\NZXT CAM.exe","NZXT, Inc.","845.5","4.14.0.77","4.14.0.77","NZXT CAM","NZXT CAM","Process","8",,"False",,"5412","Microsoft.Win32.SafeHandles.SafeProcessHandle","1470","14084",".","0","","System.Diagnostics.ProcessModule (NZXT CAM.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","32888","32888","94953472","94953472","620528","620528","102940672","102940672","135909376","135909376","288481280","2212196638720","True","Normal","94953472","94953472","00:01:40","NZXT CAM","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:23:55 PM",,"System.Diagnostics.ProcessThreadCollection","00:14:05.5000000","00:12:25.5000000","445460480","2208058650624","False",,,,"131923968","131923968",,
"NZXT CAM","1","242","2203581558784","114851840","10358784","15952","C:\Program Files\NZXT CAM\NZXT CAM.exe","NZXT, Inc.","0.5","4.14.0.77","4.14.0.77","NZXT CAM","NZXT CAM","Process","8",,"False",,"7204","Microsoft.Win32.SafeHandles.SafeProcessHandle","242","15996",".","0","","System.Diagnostics.ProcessModule (NZXT CAM.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15952","15952","10358784","10358784","440520","440520","10420224","10420224","115249152","115249152","266080256","2203584303104","True","Normal","10358784","10358784","00:00:00.4687500","NZXT CAM","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:23:57 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5000000","00:00:00.0312500","263335936","2203581558784","False",,,,"114851840","114851840",,
"NZXT CAM","1","537","2203906543616","117084160","58994688","28984","C:\Program Files\NZXT CAM\NZXT CAM.exe","NZXT, Inc.","3.8125","4.14.0.77","4.14.0.77","NZXT CAM","NZXT CAM","Process","10",,"False",,"5792","Microsoft.Win32.SafeHandles.SafeProcessHandle","537","16212",".","0","","System.Diagnostics.ProcessModule (NZXT CAM.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","28984","28984","58994688","58994688","662712","662712","438734848","438734848","132599808","132599808","863678464","2204181901312","True","AboveNormal","58994688","58994688","00:00:01.4062500","NZXT CAM","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:23:58 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:03.8125000","00:00:02.4062500","588320768","2203906543616","False",,,,"117084160","117084160",,
"NZXT CAM","1","346","2203610411008","116068352","17248256","20840","C:\Program Files\NZXT CAM\NZXT CAM.exe","NZXT, Inc.","18.421875","4.14.0.77","4.14.0.77","NZXT CAM","NZXT CAM","Process","8",,"False",,"7320","Microsoft.Win32.SafeHandles.SafeProcessHandle","346","16264",".","0","","System.Diagnostics.ProcessModule (NZXT CAM.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20840","20840","17248256","17248256","480984","480984","17887232","17887232","120983552","120983552","305819648","2203624042496","True","Normal","17248256","17248256","00:00:16.6875000","NZXT CAM","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:23:58 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:18.4218750","00:00:01.7343750","292188160","2203610411008","False",,,,"116068352","116068352",,
